0,0,90,0
0.1307882071,5.013672829,88.81266022,0
0.2080849409,10.0398035,89.37513733,0
0.2405142039,15.07439804,89.83724976,0.001603937968
0.2366999686,20.11346436,90.20037842,0.001259191859
0.2052662373,25.15300941,90.46551514,0.0009190595747
0.1548369676,30.18904114,90.63317871,0.0005813358945
0.0940361768,35.21756744,90.70349121,0.0002117449425
0.03148784116,40.23459244,90.64849854,-0.0004998669884
-0.01938214526,45.23782349,90.20214844,-0.001969176818
-0.003812178504,50.23954773,89.00855255,-0.004280342738
0.1540499628,55.25950241,86.96302795,-0.007247327156
0.5307942033,60.31604385,83.93418884,-0.01095291564
1.227868676,65.3645401,79.47636414,-0.01590420386
2.380692005,70.2742691,73.10282135,-0.02198678852
4.127016544,74.90844727,64.92210388,-0.02691989159
6.550211906,79.18418884,56.47891235,-0.0279141164
9.592207909,83.15885162,49.31693268,-0.02697927064
13.17489719,86.89070129,41.59128189,-0.03218680937
17.27671432,89.97938538,28.23902512,-0.04822207324
21.92514229,91.59021759,7.244468689,-0.06937188133
26.76613998,91.18566132,-17.68034363,-0.08770895453
30.80018616,88.76118469,-44.54840088,-0.086885685
33.43855667,84.61760712,-64.82307434,-0.06595570767
35.10651779,79.60018921,-74.01063538,-0.03741299181
36.32366943,74.54897308,-77.5501709,-0.01679593235
37.29990005,69.66532135,-79.70411682,-0.008742770394
38.08930588,64.82933044,-81.56259155,-0.006268335826
38.74514771,59.92215347,-82.8767395,-0.004331944773
39.32871628,54.91156387,-83.40115356,-0.001728653835
39.90969467,49.85548782,-83.05664062,0.001059731451
40.55815887,44.81606674,-81.95292664,0.003174427135
41.3257103,39.83973694,-80.63555908,0.003897000877
42.19154739,34.91141891,-79.68063354,0.003177710136
43.11715698,30.00095558,-79.21534729,0.001738417229
44.06448746,25.07880402,-79.1401825,0.0005184739922
45.0100708,20.13393593,-79.23373413,-0.0001802569206
45.94734955,15.17682076,-79.37121582,-0.0004524905738
46.87073135,10.21912956,-79.53224182,-0.0004603756178
47.77763367,5.270397186,-79.63253784,-0.0002418080043
48.67992783,0.3299573362,-79.58036804,0.0002048471547
49.59376907,-4.605893135,-79.35533142,0.0007509531462
50.53514099,-9.540722847,-78.98431396,0.001226207713
51.51478958,-14.47426414,-78.5213623,0.001573227188
52.53760529,-19.401968,-77.99545288,0.001796107658
53.608181,-24.31906128,-77.4309082,0.001792197529
54.72716141,-29.22236443,-76.97138977,0.001410836709
55.87530899,-34.11674881,-76.77574158,0.0006384745395
57.02711487,-39.00962067,-76.87913513,-0.0002122937325
58.15761948,-43.90823746,-77.15483093,-0.000630299526
59.26277161,-48.81411743,-77.32043457,-0.000379124188
60.36543274,-53.72140121,-77.20683289,0.0003919854236
61.49023438,-58.62374115,-76.81596375,0.001259328583
62.65967941,-63.51524353,-76.23171997,0.001915339615
63.88397217,-68.39263916,-75.55108643,0.002331353473
65.16893005,-73.25360107,-74.80082703,0.002519991322
66.52013397,-78.0958786,-74.05383301,0.002385313571
67.93122864,-82.92115021,-73.48977661,0.001822831782
69.37784576,-87.73703003,-73.22554016,0.0009672272111
70.83415985,-92.55163574,-73.21780396,0.0004674569226
72.28295135,-97.37001801,-73.08561707,0.0009874407185
73.76153564,-102.1780777,-72.3717041,0.002625505637
75.32844543,-106.9542007,-70.94805908,0.004665758448
77.04188538,-111.6769257,-69.05409241,0.005790316289
78.92076111,-116.338974,-67.36976624,0.005284763595
80.91147614,-120.9592133,-66.38154602,0.003422468632
82.95259094,-125.5593719,-66.09506226,0.001374618298
84.98916626,-130.158905,-66.1809845,0.0001874917967
87.01443481,-134.7605286,-66.21943665,1.74961424e-05
89.04336548,-139.3594513,-66.0799408,0.0004087422498
91.09087372,-143.9508514,-65.82778931,0.0006724345584
93.16112518,-148.533783,-65.63833618,0.0005177038011
95.2399826,-153.1138,-65.63246155,1.525002758e-05
97.31154633,-157.6971283,-65.81460571,-0.0005737769927
99.3609314,-162.2895813,-66.1343689,-0.001036070678
101.3806076,-166.8943787,-66.52806091,-0.001342922026
103.3662643,-171.5135651,-66.97531128,-0.001508824422
105.3137283,-176.1491394,-67.43838501,-0.001495624376
107.2247086,-180.800415,-67.82069397,-0.001251557683
109.1105042,-185.4624634,-68.05708313,-0.0008213645109
110.9832687,-190.1299286,-68.14837646,-0.0003709723094
112.8541718,-194.7978973,-68.14137268,-4.208302634e-05
114.7278976,-199.4644623,-68.09346008,0.0001466968364
116.6064453,-204.128891,-68.02157593,0.0002216592347
118.4917755,-208.7904968,-67.94978333,0.0001781460158
120.3819809,-213.4501343,-67.93948364,-1.166920309e-05
122.269043,-218.1112061,-68.03166199,-0.0003035677587
124.1443939,-222.7772675,-68.21217346,-0.0004631474828
126.0022888,-227.4507446,-68.33982849,-0.0002380321265
127.8570023,-232.1255493,-68.23742676,0.0004164366387
129.7314453,-236.7919922,-67.85218811,0.001243573515
131.6484222,-241.4403839,-67.26490784,0.001789896591
133.6177673,-246.0665894,-66.69041443,0.001823820022
135.6275787,-250.6756287,-66.27592468,0.001432377651
137.6639252,-255.2734833,-66.0269165,0.0009461441045
139.7140045,-259.865509,-65.87261963,0.000647551954
141.775238,-264.4526672,-65.71618652,0.0005818042566
143.8503571,-269.0334167,-65.52400208,0.0006662650837
145.9421539,-273.6062927,-65.29670715,0.0007866378854
148.0533295,-278.1699524,-65.03625488,0.0009020929182
150.1864624,-282.7232971,-64.74430847,0.001002978785
152.3440857,-287.2653198,-64.42982483,0.0009757189241
154.527359,-291.7955627,-64.19290161,0.0006547500319
156.7228088,-296.320282,-64.17834473,-1.157963184e-05
158.908432,-300.8495178,-64.43983459,-0.0008277025468
161.0621643,-305.3934021,-64.90837097,-0.001382141346
163.1730499,-309.9569702,-65.37298584,-0.001429099789
165.2527313,-314.5350037,-65.67500305,-0.001028666088
167.3155975,-319.1210327,-65.79745483,-0.0004268562272
169.3760071,-323.7086182,-65.74194336,0.0001902568878
171.447937,-328.2910461,-65.51054382,0.0008015121069
173.5452423,-332.8616333,-65.10461426,0.001340308615
175.6816254,-337.4136658,-64.58340454,0.0016137584
177.8615265,-341.9449158,-64.1157074,0.001482789731
180.0720062,-346.4616089,-63.82299805,0.001012340456
182.2982941,-350.9707642,-63.70838928,0.000497652776
184.526947,-355.4788208,-63.68554688,0.0002187520186
186.7568207,-359.9861755,-63.63391113,0.0002290094276
188.9935303,-364.4900818,-63.51043701,0.000421167772
191.2427216,-368.9876099,-63.32150269,0.0006316557619
193.5090027,-373.4765015,-63.0879364,0.00079180278
195.7947388,-377.9554443,-62.8260498,0.000901381811
198.1019592,-382.4234314,-62.54240417,0.0009235290688
200.4320221,-386.8796997,-62.28968811,0.0007878248484
202.7787018,-391.3274231,-62.14508057,0.0004684860762
205.1313324,-395.7720642,-62.13745117,4.866825135e-05
207.4791718,-400.2191162,-62.24761963,-0.0003135498274
209.8145752,-404.6725464,-62.41610718,-0.0005333576861
212.1361084,-409.1331177,-62.59846497,-0.000622902656
214.4431,-413.6012878,-62.786026,-0.0006057375104
216.7354889,-418.077179,-62.93968201,-0.0002860676033
219.0185547,-422.5578003,-62.84573364,0
221.32547,-427.0258789,-62.84573364,0
