0,0,-165.5497742,0
-1.389206648,-0.3579860032,-164.8645172,0
-2.839785814,-0.750346005,-164.0346069,0
-4.337413788,-1.178804994,-162.6705017,-0.002973843832
-5.867912769,-1.656366706,-161.3506012,-0.001958587207
-7.442173004,-2.187675238,-160.8504486,-0.0009666415863
-9.007553101,-2.731253386,-161.2907562,-4.535921107e-05
-10.68182755,-3.298265219,-162.4427338,0.0005573878298
-12.3470211,-3.825129271,-163.8174896,0.0008100031409
-14.14300728,-4.346316814,-165.5792084,0.0007707232144
-15.83547783,-4.781524181,-166.3175659,0.0004416775191
-17.38114357,-5.15781498,-165.4045105,-7.60347466e-05
-18.91514397,-5.557263374,-162.8370972,-0.0006310248864
-20.38077164,-6.00991106,-159.6317139,-0.0008853796171
-21.9782753,-6.603011131,-157.7856598,-0.0007416219451
-23.57478142,-7.254999161,-157.8119507,-0.000423351099
-25.34140015,-7.975512981,-156.8400269,-0.0002708954271
-26.79160118,-8.595870972,-155.5332794,-0.0002341011132
-28.23601151,-9.253113747,-155.4783936,0
-29.18239021,-9.68483448,-155.4783936,0
